"縣市名稱","鄉鎮名稱","段號名稱","小段名稱","母號","子號","分號","面積(㎡)","使用單位名稱","使用部門名稱","使用分部名稱","使用分區名稱","使用地類名稱"
"嘉義縣","新港鄉","公園",,"0367","0000","000","95","雲嘉區處","蒜頭資產課","土地股","商業區       ","無"
"嘉義縣","新港鄉","公園",,"0372","0000","001","10","雲嘉區處","蒜頭資產課","土地股","商業區       ","無"
"嘉義縣","新港鄉","公園",,"0608","0000","000","26","雲嘉區處","蒜頭資產課","土地股","商業區       ","無"
"嘉義縣","新港鄉","公園",,"0615","0000","000","94","雲嘉區處","蒜頭資產課","土地股","商業區       ","無"
"嘉義縣","新港鄉","公園",,"0908","0000","000","1","雲嘉區處","蒜頭資產課","土地股","住宅區       ","無"
"嘉義縣","新港鄉","公園",,"1106","0000","000","67","雲嘉區處","蒜頭資產課","土地股","鐵路用地      ","無"
"嘉義縣","新港鄉","中工",,"0058","0007","000","132","雲嘉區處","蒜頭資產課","土地股","工業區       ","丁種建築用地"
"嘉義縣","新港鄉","中工",,"0211","0000","000","24817","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","新港鄉","潭大",,"0408","0000","000","4.01","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","新港鄉","埤子",,"0015","0000","000","411.33","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","新港鄉","埤子",,"0222","0000","000","395.01","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","新港鄉","埤子",,"0271","0000","000","43.01","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","新港鄉","新後庄",,"0006","0000","000","3889.18","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","新港鄉","新後庄",,"0024","0000","000","3.47","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","新港鄉","新後庄",,"0027","0000","000","70.45","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","新港鄉","新後庄",,"0510","0000","000","331.06","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","新港鄉","板頭",,"0072","0000","000","61.82","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","新港鄉","板頭",,"0126","0000","000","1348.21","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","新港鄉","板頭",,"0133","0000","000","7.37","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","新港鄉","板頭",,"0189","0000","000","610.08","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","新港鄉","板頭",,"0190","0000","000","1558.01","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","六腳鄉","六腳",,"0431","0002","000","200","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","六腳鄉","六腳",,"0431","0002","002","122","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","六腳鄉","六腳",,"0636","0011","000","467","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","六腳鄉","六腳",,"0673","0003","000","272","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","六腳鄉","六腳",,"0775","0016","000","95","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","六腳鄉","六腳","六南","0309","0000","000","2772.66","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0008","0002","000","489.25","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0008","0002","002","164","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0015","0012","000","162.8","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0016","0010","000","107","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0017","0006","000","106.5","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","六腳鄉","竹子腳",,"0017","0007","000","82.5","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","六腳鄉","竹子腳",,"0018","0002","000","126","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0028","0004","000","1211","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0105","0001","002","450","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0107","0001","000","731","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0107","0001","001","669","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0122","0005","000","391","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0122","0005","005","152","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0123","0001","000","16","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0126","0013","000","64","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳",,"0133","0000","000","203","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳","竹嘉","0094","0000","000","7871","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","竹子腳","竹嘉","0818","0000","000","650","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","下雙溪","兩溪","0048","0000","000","3303","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","下雙溪","兩溪","0048","0000","002","563","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","下雙溪","兩溪","0265","0000","000","23","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","下雙溪","兩溪","0265","0000","002","20","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","灣內","灣內","0004","0000","000","2361","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","殯葬用地"
"嘉義縣","六腳鄉","灣內","灣內","1100","0000","000","3390","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","蒜頭",,"0869","0005","000","824","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","六腳鄉","蒜頭",,"0888","0000","000","820","雲嘉區處","蒜頭資產課","土地股","鄉村區       ","乙種建築用地"
"嘉義縣","六腳鄉","蒜頭",,"0891","0000","001","192","雲嘉區處","蒜頭資產課","土地股","鄉村區       ","乙種建築用地"
"嘉義縣","六腳鄉","蒜頭",,"0892","0000","001","492","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","特定目的事業用地"
"嘉義縣","六腳鄉","蒜頭",,"0893","0000","001","401","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","交通用地"
"嘉義縣","六腳鄉","蒜頭",,"0919","0017","000","1619.9","雲嘉區處","蒜頭資產課","土地股","鄉村區       ","乙種建築用地"
"嘉義縣","六腳鄉","蒜頭",,"0923","0000","000","1677.64","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","交通用地"
"嘉義縣","六腳鄉","蒜頭",,"0923","0000","002","400","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","交通用地"
"嘉義縣","六腳鄉","蒜頭",,"0923","0009","001","327.69","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","交通用地"
"嘉義縣","六腳鄉","蒜頭","蒜東","0072","0000","000","1766","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","蒜頭","蒜東","0072","0001","000","28","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","蒜頭","蒜東","0158","0000","000","2502","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","蒜頭","蒜東","0158","0011","000","168","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","大塗師",,"0235","0005","000","87","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","水利用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0800","0000","000","699.22","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0939","0000","000","157","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","農牧用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0000","000","43","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0005","000","41.78","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0017","000","66","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0022","000","56","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0023","000","57","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0024","000","153","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0025","000","101","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0026","000","122","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0027","000","37","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0028","000","35","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0029","000","37","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0030","000","37","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","港尾寮","豐美","0941","0031","000","50","雲嘉區處","蒜頭資產課","土地股","特定農業區     ","交通用地"
"嘉義縣","六腳鄉","六興",,"0001","0000","000","392.15","雲嘉區處","蒜頭資產課","土地股","農業區       ","無"
"嘉義縣","六腳鄉","六興",,"0047","0000","000","744.15","雲嘉區處","蒜頭資產課","土地股","農業區       ","無"
"嘉義縣","六腳鄉","六興",,"0047","0000","001","466","雲嘉區處","蒜頭資產課","土地股","農業區       ","無"
"嘉義縣","六腳鄉","蘇厝",,"1334","0000","000","157.31","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","六腳鄉","蘇厝",,"1366","0000","000","282.63","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","六腳鄉","蘇厝",,"1679","0000","000","537.74","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","東石鄉","溪子下","溪子下","0017","0000","000","4932","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","溪子下","溪子下","0032","0002","000","227","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","甲種建築用地"
"嘉義縣","東石鄉","溪子下","溪子下","0032","0012","000","58","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","甲種建築用地"
"嘉義縣","東石鄉","港墘","港墘","0671","0000","000","112.92","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","港墘","港墘","0676","0000","000","514.6","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0000","000","281.91","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0000","015","219","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0003","000","192","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0004","000","200.47","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0005","000","749","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0006","000","191.25","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0007","000","307.36","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0007","003","149","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘","港墘","0677","0008","000","48.4","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","圍子內",,"0001","0005","000","1064","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","鰲鼓",,"0072","0012","000","1382","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","鰲鼓",,"0072","0341","000","67.38","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","鰲鼓",,"0072","0343","000","114","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","鰲鼓",,"0073","0000","000","3710","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","鰲鼓",,"0073","0038","000","530","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","東石鄉","鰲鼓",,"0484","0000","001","1709","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","鰲鼓",,"0546","0000","001","21560","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","鰲鼓",,"0570","0000","001","440","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","鰲鼓",,"0650","0001","000","709","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","養殖用地"
"嘉義縣","東石鄉","下揖子寮",,"0431","0005","000","3096","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","東石鄉","下揖子寮","下揖","0003","0000","000","2038","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","下揖子寮","下揖","0011","0000","000","3242","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","湖底","湖底","0454","0000","000","84","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","湖底","湖底","0454","0001","000","1490","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","湖底","湖底","0456","0000","000","33","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","湖底","湖底","0468","0000","000","653","雲嘉區處","蒜頭資產課","土地股","鄉村區       ","特定目的事業用地"
"嘉義縣","東石鄉","湖底","湖底","0511","0000","000","1779.03","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","洲仔","洲仔","0021","0000","000","327.49","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","洲仔","洲仔","0029","0000","000","2141","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","交通用地"
"嘉義縣","東石鄉","洲仔","洲仔","0036","0000","000","5644","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","農牧用地"
"嘉義縣","東石鄉","洲仔","洲仔","0089","0002","000","523","雲嘉區處","蒜頭資產課","土地股","特定專用區     ","交通用地"
"嘉義縣","東石鄉","洲仔","洲仔","0367","0000","000","154","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","洲仔","洲仔","0484","0004","000","95","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","東石鄉","洲仔","洲仔","0633","0000","000","374","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","洲仔","洲仔","0644","0000","000","398.4","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","交通用地"
"嘉義縣","東石鄉","港墘厝","龍港","0160","0000","000","158","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","港墘厝","龍港","0160","0000","002","110","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","港墘厝","龍港","0456","0000","000","2090","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","甲種建築用地"
"嘉義縣","東石鄉","鰲鼓","鰲鼓","0336","0006","000","194","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","水利用地"
"嘉義縣","東石鄉","慈安",,"0432","0000","000","408.14","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0433","0000","000","282.98","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0434","0000","000","329.38","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0436","0000","000","209.12","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0619","0000","000","1999.53","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0796","0000","000","257.4","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0799","0000","000","4.49","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0841","0000","000","86.93","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0842","0000","000","72.87","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0885","0000","000","1307.81","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0906","0000","000","2696.02","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","慈安",,"0906","0001","000","234.66","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","新掌潭",,"0237","0000","000","1459.67","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","東石鄉","新掌潭",,"0249","0000","000","2577.91","雲嘉區處","蒜頭資產課","土地股","一般農業區     ","農牧用地"
"嘉義縣","義竹鄉","義竹",,"0116","0000","000","82","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","水利用地"
"嘉義縣","義竹鄉","義竹",,"0116","0001","000","1023","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","水利用地"
"嘉義縣","義竹鄉","義竹","義竹","0638","0000","000","131","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","義竹","義竹","0638","0000","002","35","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄",,"0219","0000","001","35","善化糖廠","岸內原料課","新庄農場","特定農業區     ","農牧用地"
"嘉義縣","義竹鄉","新庄","新庄","0032","0000","000","5622","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0046","0000","000","1012","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0051","0000","000","454","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0142","0000","000","490","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","農牧用地"
"嘉義縣","義竹鄉","新庄","新庄","0143","0000","000","336","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0144","0000","000","729","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","農牧用地"
"嘉義縣","義竹鄉","新庄","新庄","0211","0000","000","1281","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0215","0000","000","7109","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0215","0000","002","75","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0306","0000","000","5677","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","新庄","新庄","0306","0001","000","1363","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","東後寮","東光","0001","0000","000","2426","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","角帶圍","帶圍","0293","0000","000","475.37","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","角帶圍","帶圍","0316","0000","000","1036","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","農牧用地"
"嘉義縣","義竹鄉","過路子",,"0972","0003","000","1667","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子",,"0974","0003","000","781","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子",,"0976","0004","000","17","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子",,"0976","0005","000","252","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子",,"0994","0002","000","21","雲嘉區處","南靖資產課","南靖資產課","一般農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲",,"0551","0002","000","221","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲",,"0555","0002","000","1125","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲","上溪洲","0001","0000","000","718","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲","上溪洲","0001","0000","004","25","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲","上溪洲","0001","0000","005","225","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0514","0000","000","2806","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0528","0000","000","2019","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0747","0000","000","2202","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0787","0000","000","350","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0787","0000","002","888","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0787","0000","004","376","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0790","0000","000","752","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0792","0000","000","1495","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0828","0000","000","630","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","0835","0000","000","1636","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","1320","0000","000","3198","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","過路子","過路","1343","0000","000","402","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","東後寮","東榮","0078","0000","000","6055","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","東後寮","東榮","0078","0001","000","493","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","東後寮","東榮","0566","0001","000","392","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","東後寮","東榮","0566","0003","000","361","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","東後寮","光榮","0003","0000","000","6472","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","西後寮","西榮","0334","0000","000","99","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","農牧用地"
"嘉義縣","義竹鄉","溪洲","上溪","0002","0000","000","72","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲","上溪","0002","0000","003","75","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","溪洲","上溪","0124","0000","000","1518","雲嘉區處","南靖資產課","南靖資產課","特定農業區     ","交通用地"
"嘉義縣","義竹鄉","岸腳",,"0165","0000","000","31","雲嘉區處","南靖資產課","南靖資產課","鐵路用地      ","無"
"嘉義縣","義竹鄉","岸腳",,"0166","0000","000","27","雲嘉區處","南靖資產課","南靖資產課","鐵路用地      ","無"
"嘉義縣","義竹鄉","岸腳",,"0167","0000","000","32","雲嘉區處","南靖資產課","南靖資產課","住宅區       ","無"
"嘉義縣","義竹鄉","岸腳",,"0168","0000","000","19","雲嘉區處","南靖資產課","南靖資產課","農業區       ","無"
"嘉義縣","義竹鄉","岸腳",,"0575","0004","000","48.76","雲嘉區處","南靖資產課","南靖資產課","農業區       ","無"
"嘉義縣","義竹鄉","岸腳",,"0610","0000","000","1","雲嘉區處","南靖資產課","南靖資產課","農業區       ","無"
"嘉義縣","義竹鄉","岸腳",,"1077","0000","000","68","雲嘉區處","南靖資產課","南靖資產課","住宅區       ","無"
"嘉義縣","義竹鄉","岸腳",,"1107","0000","000","227","雲嘉區處","南靖資產課","南靖資產課","住宅區       ","無"
